FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
TAXgg_M_100m.tif,USA48SoilGrids100m,USDA Great Group most probable class,Predicted USDA great group classes (as integers) from 1970-2010,Great group,type,TAXgg,M,None,0.00 m,2.00 m,1,291,1,factor,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:TAXOUSDA,-32768,Int16
TAXgg_Medisaprists_100m.tif,USA48SoilGrids100m,Predicted Kanhapludults great group,Predicted probability in percent for: Kanhapludults,Kanhapludults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Melanoxerands_100m.tif,USA48SoilGrids100m,Predicted Melanoxerands great group,Predicted probability in percent for: Melanoxerands,Melanoxerands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Melanudands_100m.tif,USA48SoilGrids100m,Predicted Melanudands great group,Predicted probability in percent for: Melanudands,Melanudands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Nadurargids_100m.tif,USA48SoilGrids100m,Predicted Nadurargids great group,Predicted probability in percent for: Nadurargids,Nadurargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natralbolls_100m.tif,USA48SoilGrids100m,Predicted Natralbolls great group,Predicted probability in percent for: Natralbolls,Natralbolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natraqualfs_100m.tif,USA48SoilGrids100m,Predicted Natraqualfs great group,Predicted probability in percent for: Natraqualfs,Natraqualfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natraquerts_100m.tif,USA48SoilGrids100m,Predicted Natraquerts great group,Predicted probability in percent for: Natraquerts,Natraquerts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natraquolls_100m.tif,USA48SoilGrids100m,Predicted Natraquolls great group,Predicted probability in percent for: Natraquolls,Natraquolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrargids_100m.tif,USA48SoilGrids100m,Predicted Natrargids great group,Predicted probability in percent for: Natrargids,Natrargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natriboralfs_100m.tif,USA48SoilGrids100m,Predicted Natriboralfs great group,Predicted probability in percent for: Natriboralfs,Natriboralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natriborolls_100m.tif,USA48SoilGrids100m,Predicted Natriborolls great group,Predicted probability in percent for: Natriborolls,Natriborolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natricryolls_100m.tif,USA48SoilGrids100m,Predicted Natricryolls great group,Predicted probability in percent for: Natricryolls,Natricryolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natridurids_100m.tif,USA48SoilGrids100m,Predicted Natridurids great group,Predicted probability in percent for: Natridurids,Natridurids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrigypsids_100m.tif,USA48SoilGrids100m,Predicted Natrigypsids great group,Predicted probability in percent for: Natrigypsids,Natrigypsids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrixeralfs_100m.tif,USA48SoilGrids100m,Predicted Natrixeralfs great group,Predicted probability in percent for: Natrixeralfs,Natrixeralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrixerolls_100m.tif,USA48SoilGrids100m,Predicted Natrixerolls great group,Predicted probability in percent for: Natrixerolls,Natrixerolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrudalfs_100m.tif,USA48SoilGrids100m,Predicted Natrudalfs great group,Predicted probability in percent for: Natrudalfs,Natrudalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrudolls_100m.tif,USA48SoilGrids100m,Predicted Natrudolls great group,Predicted probability in percent for: Natrudolls,Natrudolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrustalfs_100m.tif,USA48SoilGrids100m,Predicted Natrustalfs great group,Predicted probability in percent for: Natrustalfs,Natrustalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Natrustolls_100m.tif,USA48SoilGrids100m,Predicted Natrustolls great group,Predicted probability in percent for: Natrustolls,Natrustolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Ochraqualfs_100m.tif,USA48SoilGrids100m,Predicted Ochraqualfs great group,Predicted probability in percent for: Ochraqualfs,Ochraqualfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Ochraquults_100m.tif,USA48SoilGrids100m,Predicted Ochraquults great group,Predicted probability in percent for: Ochraquults,Ochraquults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleaquults_100m.tif,USA48SoilGrids100m,Predicted Paleaquults great group,Predicted probability in percent for: Paleaquults,Paleaquults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleargids_100m.tif,USA48SoilGrids100m,Predicted Paleargids great group,Predicted probability in percent for: Paleargids,Paleargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleboralfs_100m.tif,USA48SoilGrids100m,Predicted Paleboralfs great group,Predicted probability in percent for: Paleboralfs,Paleboralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleborolls_100m.tif,USA48SoilGrids100m,Predicted Paleborolls great group,Predicted probability in percent for: Paleborolls,Paleborolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Palecryalfs_100m.tif,USA48SoilGrids100m,Predicted Palecryalfs great group,Predicted probability in percent for: Palecryalfs,Palecryalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Palecryolls_100m.tif,USA48SoilGrids100m,Predicted Palecryolls great group,Predicted probability in percent for: Palecryolls,Palecryolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Palehumults_100m.tif,USA48SoilGrids100m,Predicted Palehumults great group,Predicted probability in percent for: Palehumults,Palehumults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleorthids_100m.tif,USA48SoilGrids100m,Predicted Paleorthids great group,Predicted probability in percent for: Paleorthids,Paleorthids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleudalfs_100m.tif,USA48SoilGrids100m,Predicted Paleudalfs great group,Predicted probability in percent for: Paleudalfs,Paleudalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleudolls_100m.tif,USA48SoilGrids100m,Predicted Paleudolls great group,Predicted probability in percent for: Paleudolls,Paleudolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleudults_100m.tif,USA48SoilGrids100m,Predicted Paleudults great group,Predicted probability in percent for: Paleudults,Paleudults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleustalfs_100m.tif,USA48SoilGrids100m,Predicted Paleustalfs great group,Predicted probability in percent for: Paleustalfs,Paleustalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleustolls_100m.tif,USA48SoilGrids100m,Predicted Paleustolls great group,Predicted probability in percent for: Paleustolls,Paleustolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Paleustults_100m.tif,USA48SoilGrids100m,Predicted Paleustults great group,Predicted probability in percent for: Paleustults,Paleustults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Palexeralfs_100m.tif,USA48SoilGrids100m,Predicted Palexeralfs great group,Predicted probability in percent for: Palexeralfs,Palexeralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Palexerolls_100m.tif,USA48SoilGrids100m,Predicted Palexerolls great group,Predicted probability in percent for: Palexerolls,Palexerolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Palexerults_100m.tif,USA48SoilGrids100m,Predicted Palexerults great group,Predicted probability in percent for: Palexerults,Palexerults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Pelloxererts_100m.tif,USA48SoilGrids100m,Predicted Pelloxererts great group,Predicted probability in percent for: Pelloxererts,Pelloxererts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Pelluderts_100m.tif,USA48SoilGrids100m,Predicted Pelluderts great group,Predicted probability in percent for: Pelluderts,Pelluderts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Pellusterts_100m.tif,USA48SoilGrids100m,Predicted Pellusterts great group,Predicted probability in percent for: Pellusterts,Pellusterts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Petraquepts_100m.tif,USA48SoilGrids100m,Predicted Petraquepts great group,Predicted probability in percent for: Petraquepts,Petraquepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Petroargids_100m.tif,USA48SoilGrids100m,Predicted Petroargids great group,Predicted probability in percent for: Petroargids,Petroargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Petrocalcids_100m.tif,USA48SoilGrids100m,Predicted Petrocalcids great group,Predicted probability in percent for: Petrocalcids,Petrocalcids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Petrocambids_100m.tif,USA48SoilGrids100m,Predicted Petrocambids great group,Predicted probability in percent for: Petrocambids,Petrocambids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Petrocryids_100m.tif,USA48SoilGrids100m,Predicted Petrocryids great group,Predicted probability in percent for: Petrocryids,Petrocryids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Petrogypsids_100m.tif,USA48SoilGrids100m,Predicted Petrogypsids great group,Predicted probability in percent for: Petrogypsids,Petrogypsids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Placaquods_100m.tif,USA48SoilGrids100m,Predicted Placaquods great group,Predicted probability in percent for: Placaquods,Placaquods,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Plinthaquults_100m.tif,USA48SoilGrids100m,Predicted Plinthaquults great group,Predicted probability in percent for: Plinthaquults,Plinthaquults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Psammaquents_100m.tif,USA48SoilGrids100m,Predicted Psammaquents great group,Predicted probability in percent for: Psammaquents,Psammaquents,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Psammowassents_100m.tif,USA48SoilGrids100m,Predicted Psammowassents great group,Predicted probability in percent for: Psammowassents,Psammowassents,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Quartzipsamments_100m.tif,USA48SoilGrids100m,Predicted Quartzipsamments great group,Predicted probability in percent for: Quartzipsamments,Quartzipsamments,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Rendolls_100m.tif,USA48SoilGrids100m,Predicted Rendolls great group,Predicted probability in percent for: Rendolls,Rendolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
